movieId,bias,vector,title
19255,-0.0518783158392521,"-0.390905525357686,0.544532726714412,0.229764071940536,0.254626423066346,-0.0368571891453191,0.282184007249946,0.396297130928473,-0.161998845301496,-0.1289906503254,-0.231785620617295",Away We Go
310131,-0.325562638194083,"-0.428696849978267,0.692986276607378,-0.0950768836016893,-0.559916423788695,0.312492472420798,0.670737899723681,-0.000648607365265299,-0.0986762852579372,-0.0258630070213563,-0.584057295874771",The Witch
9406,-0.225975271656733,"0.558085820757958,-0.535642894217304,0.204982608743784,-0.0927086757502996,0.0178400024631058,-0.398010423899161,-0.190298003166577,0.192894627957675,0.0517106861103172,0.50787537060135",An American Werewolf in Paris
28059,-0.267287500812223,"0.95489753600693,-0.299947061373238,0.0601080968176593,-0.24709850182181,-0.211930085764818,-0.224848396104663,-0.230267170674064,-0.0331787794673519,-0.257560758036909,0.137428790244571",SubUrbia
8849,-0.0752220160773791,"-0.496220314356221,0.284536476488898,0.0333678490931368,0.521132576734864,-0.342187967988544,-0.102846853582785,0.580302173954699,0.223015540130949,0.132068765209941,0.219902314098313",Alfie
11086,-0.23801411271875103,"-0.125169589827922,-0.306492869111402,0.0334469919382681,0.544267559146266,-0.109014034610958,-0.295364778706797,0.190201769664419,0.137169716044577,0.29549453223026,0.60941124101255",The Majestic
111969,-0.0495353090484308,"-0.763927719458129,0.999715865413627,-0.392019166841867,-0.309879840543147,0.266592499105568,0.63546438388233,0.238100420290582,0.0789491396929268,0.314628035354415,0.314528997470427",Stuck in Love
10607,0.0762147479113093,"0.550684625483976,-0.392466340943558,-0.152835806218814,-0.797809380671414,-0.198803164414041,-0.042614935207338,-0.464360510689122,0.0671560500584962,-0.0126949973012432,0.392773488736903",Don't Be a Menace to South Central While Drinking Your Juice in the Hood
49013,-0.11967300015675,"-0.878880401459851,0.387035209912661,-0.252750738862576,-0.0495278903205511,0.190298893907319,0.303603327449765,0.207096925055567,0.342732538224897,0.367197205065931,0.250536458993243",Cars 2
82,-0.19708482368254301,"-0.241679298427592,0.174092805194728,0.154740298509164,0.173821276805774,0.0696834500542556,-0.255885179537791,0.159081329031332,-0.178265121286523,-0.111113883000686,-0.24961221111599",Miami Vice
9471,-0.0688916600089018,"-0.426140459693154,-0.0723234232427918,-0.124219558904389,0.397132237156346,0.0349512223124543,-0.212545912429229,0.290128630052479,0.324200293298784,0.283578776138786,0.723814310427769",Charlie's Angels: Full Throttle
283366,-0.299961400820253,"-0.785576941530923,0.433707931102669,-0.357831243049084,-0.165651795947167,0.304763387594494,0.526085784577414,0.2091736700122,0.300348072193719,0.326257369418064,-0.0315356055252584",Miss Peregrine's Home for Peculiar Children
9266,-0.150325488533061,"-0.0396619129629257,-0.110286270058537,-0.18305384119023,0.532201037820554,-0.311770271063549,-0.287905887071623,0.584153271397858,0.238384615409133,0.465770507862416,0.822524196801971",Blue Crush
9477,-0.27435791683898003,"-0.500484039297351,0.0462365401296449,-0.0422470118555437,0.404675298687274,0.265547770226782,-0.290967251159553,0.300358922532323,0.266673852298354,0.286510791153187,0.302341358080086",King Arthur
12589,-0.12616933524562698,"-0.221481088881558,-0.180226622213307,-0.197215910629024,0.471585787502791,-0.103908664867577,-0.202564197544245,0.288371206990201,0.0265014165456232,0.117174423305572,0.992355151302596",Jimmy Neutron: Boy Genius
1690,-0.0828900581211304,"-0.570700926635441,0.179079099847802,0.153849562944383,-0.0154634530188232,0.381233887595894,-0.180577270178398,0.318890854018609,0.344481639599511,0.332206064113104,0.0444720535735754",Hostel
43539,-0.204153694031828,"-0.581117643679397,0.391210307275825,-0.0433105553102592,-0.136585395852291,0.271384901709147,0.197728525160506,0.379963209226899,0.26110704232223,0.120441332335624,-0.0977441946553472",The Next Three Days
27578,-0.299579688693705,"-0.809917090140029,0.302005563310702,-0.0659408692602663,-0.191283121624376,0.381023790388505,0.0571171360874137,0.192197231426356,0.460293930778209,0.231767423806367,0.171900893014598",The Expendables
14869,-0.363101123295643,"-0.947252366304555,0.264265160199613,-0.239796664026825,-0.0625073501286968,0.200659703725733,-0.0236001083818827,0.237066348280117,0.202272375895275,0.303118561690377,0.385537375965697",G.I. Joe: The Rise of Cobra
76757,-0.25116247086939103,"-0.756167670703615,0.715990656698914,-0.334305004660235,-0.205380814879204,0.421268875386903,0.174163662812114,-0.0147840483985537,0.151090813441395,0.346763649409211,0.0355965352413452",Jupiter Ascending
87421,-0.22905148021949698,"-0.876990488367107,0.411942213264481,-0.177235806093609,-0.342245985453074,0.400737090871268,0.308626311448088,0.164508199066379,0.12180167940101,0.13709024980878,-0.119786216696732",Riddick
109443,-0.26466312344680204,"-0.580565081867861,0.694692492364383,-0.13282779009002,-0.198285556077657,0.0981681853084279,0.321496598346223,0.243783261892214,0.23932944161708,0.31753261976828,0.0415461613525634",Anchorman 2: The Legend Continues
9536,0.00668716846251139,"0.848871329321402,-0.483127310215006,0.00402751793864722,-0.955395821873906,-0.243052092736962,-0.0437723828755364,-0.426342755824747,0.296251391891855,0.396077044299586,0.445562958408698",Bio-Dome
76493,-0.259506938849827,"-0.661210626448089,0.653513188406773,-0.0384668924803606,-0.37036470790597,0.235139842966947,0.488905216514198,0.159124616793018,0.207186408275266,0.220746150314402,-0.094178774896746",The Dictator
10342,-0.3020499263348,"0.563853180516102,-0.447608229536179,-0.0738715284287997,0.141946203669302,-0.11668025521568,-0.543716734115883,-0.0878642728367607,0.22358421586675,0.123264368623897,0.738842415521585",Teaching Mrs. Tingle
57825,0.00974270546576143,"-0.214953648518459,0.104810160725068,-0.231212113805359,0.922764896989076,-0.3629851508767,-0.228934701742112,0.316728026117415,0.0585976866309919,0.487201166820355,0.718956936164418",Bride & Prejudice
33379,-0.185432376674547,"0.225187551085057,-0.0442651844452223,0.301422133487447,0.545964812368353,-0.408560913803198,-0.298619771438473,0.175349977918954,0.0318372724704212,-0.265308051173646,0.580412356576738",Greenfingers
10555,-0.238021761987487,"-0.528254822449046,0.0868964142964687,-0.180590514856931,0.281455658868433,0.0603534953267924,-0.0601881259285876,0.392451802187617,0.255433465042302,0.454030739995872,0.617980241786664",Shark Tale
10611,-0.230816757694558,"0.275212575754124,-0.175096828616033,0.179089631765648,0.483812051251102,-0.22620979151757,-0.32154063654024,0.13376851382981,-0.0941194715980337,0.117837047144952,0.723835820230628",Barbershop
83564,-0.16628717812028398,"-0.747179388891803,0.507711872903883,-0.240508726018455,-0.150204980435943,0.190732628739704,0.589910972329642,0.131678482144989,-0.280506989741243,0.0941794484272421,-0.157957650417668",La luna
59962,-0.29145504203279804,"-0.940368293498434,0.511398425899945,-0.490625009079448,-0.0713696152605586,0.129182499599582,0.324997102384607,0.302043070367517,0.312323459934836,0.547168325713218,0.535347303115175",This Means War
9681,-0.109643776060189,"-0.52627988201336,0.190741262810088,-0.0248805526542547,0.326242184138385,0.0163407470206363,-0.0798136307195002,0.511475181164296,0.236678158508784,0.32470316637713,0.459733166304502",Casanova
9820,-0.0902253534873282,"-0.0425804173447449,-0.470667856320803,-0.237883932162815,0.144781015557233,-0.403531563167138,0.214278064492792,0.0743112850576836,0.354581572122593,0.483556552872003,1.0316423038024",The Parent Trap
10481,-0.0928152993869304,"-0.294560440619373,-0.400403821433004,-0.389087562387499,-0.0182880547702795,-0.212795213882361,-0.110949614845886,0.307901506022143,0.333075193501595,0.802521582232642,1.24811097510901",102 Dalmatians
10808,0.0226391276588409,"-0.0463689871868108,-0.39262676041013,-0.0711509167110228,0.29580376460596,-0.25311846180345,-0.462085973200122,0.340330043440492,0.325116284887626,0.490211492967813,1.19022036035382",Dr. Dolittle 2
10771,-0.135375472866402,"-0.522359378291409,-0.11268009381347,-0.0842442756651652,0.109149255245985,0.379434220312141,-0.345616431978355,0.277058513447538,0.24879522974262,0.543882143595552,0.587654074486844",The Tuxedo
32458,0.047647947654617,"0.279826475746959,-0.534476886856224,0.397781031914805,0.26131913262296,-0.0097105724486818,0.0227734914733469,-0.107884938243635,-0.235732370333071,-0.550801052873854,-0.591107039735467",Forgotten Silver
14577,-0.18156461940718396,"0.638705314627238,-0.354408686050114,0.22402047936826,-0.00317760570799907,-0.0329667339966828,-0.596232448737461,-0.155240052686444,-0.0263051801220201,0.0650085326818192,0.26945964053681",Dirty Work
11665,-0.222322891075424,"-0.790141648046932,0.260482379868143,-0.15535772511978,0.0934748242435807,0.203300631029505,0.175413113831059,0.322318339158664,0.150292350353623,0.419954958415811,0.391393367901199",Get Smart
193610,-0.209896213341058,"-0.810113750681557,0.711310278650459,-0.575381332832962,-0.317611448997333,0.010985553810049,0.363652412171686,0.311344204738305,0.236291192450706,0.732377548809767,0.871761849214031",The Other Woman
71688,-0.18095840058472001,"-0.322761409767989,0.682386822985085,-0.116955303927645,0.0539996135535015,0.113263100363311,0.451541228183004,0.157461919605924,-0.0356019551582625,0.301789391805977,0.00978894230297666",The Iron Lady
44912,-0.320021211318148,"-0.713428385552834,0.40968283620121,-0.315716216337521,-0.182688790384232,0.381988516251847,0.131886934227368,0.247006245374037,0.183240339200192,0.467998198582629,0.290150423009893",Green Lantern
11460,-0.255322206850982,"-0.311063921729902,0.276668672628264,0.0627495052380818,0.226185147754107,0.196602284473059,-0.202571911582438,0.264873942436549,0.166308530082601,0.313406703579751,0.440163056169657",Red Eye
17979,-0.159382819932401,"-0.681864235845124,0.363798416766927,-0.1855548971767,-0.0120137596786346,0.320811849883236,0.263116575235124,0.334390418537518,0.272799711053282,0.365691167555487,0.449347237892243",A Christmas Carol
9697,-0.153350155573211,"-0.335056457429498,0.149815687924081,0.112137596758372,0.595689920244721,0.15709203212299,-0.141252994686455,0.337563636225448,-0.00714514838758386,0.102747628804045,0.117103513083136",Lady in the Water
10033,-0.226993625917364,"-0.559443563934123,0.366106500735614,-0.196460620123604,0.237497806900395,0.0536425469264359,-0.029242686404163,0.427217790203576,0.103593741439851,0.475138249501577,0.596328173275274",Just Friends
2022,-0.2234764991197,"-0.287170586687101,-0.167006740691093,-0.0846765505581966,0.425629849999613,0.0927780730142373,-0.325756878128279,0.278785942790674,0.352927649665893,0.311919862405364,0.767934772660471",Mr. Deeds
72331,-0.324586258159695,"-0.881595128523533,0.377254529887002,-0.0914567027814478,-0.409684462807512,0.155806071909104,0.0920169358845618,0.305183512748498,0.191742830680432,0.420992937830296,0.219566339537438",Abraham Lincoln: Vampire Hunter
10483,-0.26673291499102203,"-0.861532286749984,0.230766408693016,-0.00895565327624962,-0.159969042668174,0.341227004468243,-0.0529429369456948,0.326764691802127,0.339799898521537,0.517381908262844,0.185031512138737",Death Race
12096,-0.206340921709976,"-0.473377856558937,0.497513853149177,-0.316881721196513,0.0900197518762912,0.184252348625697,0.0223478965250928,0.441406379158865,0.0609428200237237,0.51765248157414,0.494208027798838",The Pink Panther
9714,0.16331519163375502,"-0.178705005426635,-0.372137784216275,-0.159353516400005,-0.164019848294049,-0.140280813904104,-0.0505890583565701,0.153341079925278,0.470088365570727,0.607864249887819,1.09450552976268",Home Alone 3
333484,-0.3124212072775481,"-0.610574676731495,0.557896172430914,-0.3062809511547,-0.200801167326114,0.389930012464706,0.310174895249182,0.05542252326241,0.220574320204649,0.201923093566701,-0.0557959498213732",The Magnificent Seven
13001,-0.10550525549984802,"-0.885138537889845,0.374337481059018,-0.186056034559435,-0.05760098567073,0.278928997523893,-0.0891286914563335,0.30185811910889,-0.058497479720494,0.0702030175953831,0.0142645876760562",Stargate: The Ark of Truth
21641,-0.10746052565666002,"-0.324231399608501,0.534880416725686,-0.0372178727668759,0.0464140792922468,0.257516879028402,0.237794951869134,0.0127968796238044,-0.0938667508595226,-0.15614290492664,-0.614879223879926",The Damned United
11358,-0.22984477160959899,"-0.522359576961342,-0.0191684691682719,-0.0389509745959256,0.148110756615643,0.32233959794456,-0.394463265708285,0.216248780570878,0.25344552899792,0.265406624779353,0.472745835299732",Walking Tall
1919,-0.0576083851946278,"0.0288256368643961,0.533883387164966,0.00319459557590429,0.198279716426522,-0.377258258298575,0.506233860482755,0.16162577000716,-0.15020720993524,-0.274208660123906,-0.0973129114352546",Away from Her
25059,-0.08524007441531099,"0.71749030160749,-0.709383339840085,-0.321078720167397,-1.032189486218,-0.709805216308474,0.223748965131758,-0.363404194144706,0.222604159859876,0.251902133181417,0.591411293926276",Homeward Bound II: Lost in San Francisco
3600,-0.12942894743969,"0.213829742470178,-0.163992646010959,-0.100733836905273,-0.300175071855332,0.0885951185372883,-0.772744704745307,0.0313576404046465,0.562142418640985,0.314425614962009,0.801244969096771",I Still Know What You Did Last Summer
2122,-0.21646947192977697,"-0.451731323678988,-0.186578461176306,-0.065410488041389,0.0702194138801653,0.109086161579833,-0.247631817424265,0.287968397218264,0.124931531537012,0.447314184229902,0.539487004300175",The Whole Ten Yards
331781,-0.10427725584559301,"-0.444304363770777,0.6220982354776,-0.169368915555428,-0.213697517876638,0.0803069911333879,0.659652108265438,0.0829514904569375,0.00694771330569502,-0.142146787719022,-0.403281365686833",Amy
11880,-0.0762247101738455,"-0.15971125163003,0.0295368295572185,0.243787430351163,0.092332269164135,0.340496785973166,-0.563616068466702,0.157505326260398,-0.0985611028510608,0.0630444881223333,-0.215553033178157",Dog Soldiers
31005,-0.21182185715474502,"0.359699473024322,-0.171038563680259,0.0112790906874961,0.658619946427636,-0.226048828921105,-0.260237705345791,0.186800900985778,-0.159732255428125,-0.111425515470552,0.234954381603779",Moonlight Mile
11172,-0.170868210136039,"-0.491538791936591,0.355400985794663,-0.423231044435096,0.395376493577565,-0.0324092595676478,0.219990013030185,0.479551282507568,0.167495942888317,0.435707728470761,0.864850721560488",Music and Lyrics
7985,-0.18728629825965099,"-0.69232907751412,0.284130732847186,-0.314381095677412,0.355951833496044,-0.0991417398105536,0.207459214686156,0.224396669552516,0.07917609724834,0.413357852163473,0.818891040049349",Penelope
72570,-0.300979717843471,"-0.730820166026678,0.689033023377898,-0.464516520595043,-0.195531170412348,-0.0197358068112025,0.491106697347977,0.347132425031476,0.309470402619223,0.663531037693316,0.837798793172732",The Vow
181533,-0.24954108889019697,"-0.806620896706383,0.38372477354165,-0.283779096246163,-0.100321809628587,0.0506880024605141,0.307882947447532,0.250930653161721,0.389306734394675,0.390322940484605,0.42668708519877",Night at the Museum: Secret of the Tomb
254470,-0.195821763506263,"-0.890658084148353,0.463632807245667,-0.37168799236347,-0.22271584488651,0.0751806570215767,0.436207083490941,0.221645749973199,0.234789643576473,0.720689514193892,0.37784562988362",Pitch Perfect 2
43949,-0.18102571619702398,"-0.713691951595261,0.779518709095223,-0.462484954251301,-0.23750037753387,0.0793774818797761,0.594235773798232,0.31162745115938,-0.0487743773671743,0.325934027672078,0.440965613873375",Flipped
9007,-0.129086207719605,"-0.585030886011404,0.277909548757399,-0.442719176006876,0.415491309110985,0.0843062988278901,0.139683114824434,0.453153270214986,0.289806371550784,0.583776457533985,0.978315153387951",Just Like Heaven
296096,-0.269244590333773,"-0.695023534521577,0.75876356657332,-0.544704743211329,-0.217672786226119,0.0565365255340317,0.586227782991364,0.328270430763247,0.265931711819128,0.386064079083547,0.381882339097031",Me Before You
156700,-0.24537297068712802,"-0.566877199915659,0.730754587244072,-0.174155664687596,-0.533464699241442,0.254218079460195,0.642172705289172,0.135811142183087,-0.0794487065005785,0.0530934993614849,-0.425237714514589",The Kings of Summer
21208,-0.28457019281942897,"-0.597171190606086,0.449810832545101,-0.16677883900937,-0.24522188054872,0.399971839782073,0.128538546149816,0.475164715910594,0.109686806328883,0.34913023067269,0.0034617365970698",Orphan
11979,0.0592107539940425,"-0.560524527595443,-0.0556323293016336,0.0932295805026911,0.201635597753459,-0.00377381824284511,-0.299724508978099,0.424718757570642,0.127964149029123,0.434667662901903,0.531668527553191",Queen of the Damned
42188,-0.093160155317562,"-0.57636058851333,0.743988434061822,-0.170122082763697,-0.00358143007457808,-0.0633885111731986,0.486644392906607,0.224189818636166,0.0283649547161078,-0.0477940871754485,-0.336727302158208",Never Let Me Go
4688,0.23607186994367604,"-0.674856607716008,0.548543484565769,-0.116883422132433,0.251460717510642,-0.0124531367828299,0.238283045191344,0.352106405940689,0.00951271534267222,0.284649881392362,0.20896186269081",Across the Universe
50620,-0.246089261185573,"-0.839736684725056,0.534886521834496,-0.562932265354872,0.172429422597307,0.0434729105556531,0.335452349938585,0.387354541876212,0.114370106399547,0.601495142639725,0.962124963233006",The Twilight Saga: Breaking Dawn - Part 2
1646,-0.11724148276322902,"-0.571648981738314,0.287895497746213,-0.404531259544176,0.278891386097595,0.216047730194973,0.0508266675863622,0.580913802291765,0.0770620377084327,0.447032541736968,0.549204477867527",Freedom Writers
9946,-0.128758132254034,"0.292241742816712,-0.614142644630675,0.0338750311854068,-0.15769622689094,0.222916035402258,-0.536400296331343,-0.0779850305261382,0.286380525590013,0.252036641026519,0.504526598013052",End of Days
1887,-0.0366115647342917,"-0.509346416477063,0.510970471618668,0.0233115014530845,0.218356688010257,-0.0320947229548292,0.282805079763981,0.496194431271558,-0.194978926865134,-0.129660709764031,-0.0427013518161665",Marie Antoinette
18533,-0.163574602335741,"-0.377272136903726,0.444651545687335,0.0520754409153964,-0.296092225089381,0.340049301524718,0.55428809378971,0.0053646516190419,-0.175689509601213,-0.175481084735726,-0.719633279586941",Bronson
9381,-0.254202163998097,"-0.805225806610462,0.108416540766874,0.0923887720617159,0.0461366076628113,0.279703354641344,-0.177939623954859,0.221727304327087,0.170410753038881,0.415874342504499,0.113983286581498",Babylon A.D.
154400,-0.495557790405704,"-0.422137918689169,0.569131487401965,-0.0390199399933883,-0.335375898350164,0.0844876714175529,0.517241384247964,-0.0356886891814016,-0.086063761709571,-0.0604055562292431,-0.617527334680893",The Drop
328387,-0.21302932815923104,"-0.819145448085728,0.567007465798516,-0.346795472003527,-0.255958283091624,0.363102766528866,0.720805950329065,0.2801100879761,0.391271652274956,0.305465026109626,0.287388315882016",Nerve
50456,-0.23406748801242,"-0.609146037025044,0.37512286876364,-0.00308335841912799,-0.213278196150304,0.230325755304902,0.317542308755616,0.217308413417513,0.104860927544579,0.0561306019915424,-0.337241813806387",Hanna
12117,-0.201772102742833,"0.612615699717257,-0.518192524141347,0.0847171374548821,0.0123840950755076,-0.0553630342019128,-0.468050378661649,0.000200900431095219,0.185684631459278,0.148557562272356,0.69508756269984",Instinct
181886,-0.210891248374448,"-0.480629763442389,0.718874444943676,0.0852960190955112,-0.396289922287804,0.262694628736727,0.705342018747606,-0.161738901088474,-0.0912836816671857,-0.263993287015288,-0.742375143164125",Enemy
40001,-0.31322422897180496,"0.694006527051101,-0.561875417225518,-0.208814206443243,-0.315802122979546,-0.445166646667319,-0.155519679173431,-0.424164846745642,0.163120544588812,0.214299507259086,0.930542750742359",Mrs. Winterbourne
10743,-0.148622475480293,"-0.104337835775275,-0.11734074150362,0.26019042476204,0.462261230567062,0.198312312316181,-0.459046596971097,0.345268611606903,0.0410822403920151,0.314209225236363,0.079327845580849",Confidence
11400,-0.11231234394375,"0.102689667709012,0.340768438670585,0.217147125685763,0.332985538327218,-0.0715782233155557,0.0133185804400725,0.220731323960772,-0.306386412485936,-0.288114182843006,-0.562892021722339",The New World
9726,-0.0916192322511032,"-0.462370168165219,0.714253180545469,-0.172099006177313,0.173079574336337,0.0154181059618413,-0.0438913796201378,0.372011828453417,0.0896178777323535,0.170125203123962,0.437267565154904",A Good Year
59961,-0.283915314910615,"-0.611533507402468,0.530805112874536,-0.0432865774506481,-0.265337176805696,0.417406974102529,0.0595317222308099,0.30314902163574,0.260707016451939,0.249068345142086,0.0699162667975746",Safe House
4380,-0.0480531750498078,"-0.369378301991602,0.130512729843489,-0.511630048170713,0.547684728149948,-0.0580053328240272,-0.12754480793155,0.427162689991826,0.23255053810448,0.314167054130924,1.04836891786817",Shall We Dance?
6637,-0.20008678447432998,"-0.803551665021232,0.066504301003408,-0.285924231908275,0.157097037004759,0.163561169831206,0.172635588397204,0.397401032943991,0.466431167467489,0.473597863065697,0.355712878365478",National Treasure: Book of Secrets
7445,-0.29143378381505797,"-0.587533866276744,0.476806559463505,-0.0292545086604821,-0.0206662886670011,0.199516282139921,0.247945400901834,0.284572702734976,0.318388750247449,0.0134613720607639,-0.118583522712001",Brothers
10642,-0.252131010136754,"0.332375510970122,-0.199513892863099,-0.0457453482092075,0.360673085820882,-0.0706932553117375,-0.483549314672258,0.299981382532174,0.207756301343453,0.248817935534784,0.763103047528865",Loser
260346,-0.31182705444482695,"-0.855278137471838,0.555242341847282,-0.192943912957805,-0.420884669072534,0.35464711104363,0.329363745592617,0.201000028093918,0.372405547902686,0.244303053450568,0.306728934770904",Taken 3
55420,-0.22859464318587303,"-0.488892663857287,0.795164762716776,0.0774868535755368,-0.312988645697425,0.1610777738222,0.433499691362305,-0.0888848379659019,-0.0896428775775714,-0.134850571037234,-0.591009533659474",Another Earth
67913,-0.28910698075145197,"-0.429948485895318,0.539857959999022,0.0694623858253541,-0.220209347896854,0.229978180384904,0.329568532950865,-0.0276839085458199,-0.163069780401149,-0.197767408128226,-0.493691425960298",The Guard
7874,-0.0622463235957784,"-0.141714591879166,0.223341703414122,0.0314086022288085,0.277257222714495,0.197710196027681,0.0342353213939046,0.330705305586878,-0.249872778354317,-0.0487124182805104,-0.134017780878306",Black Snake Moan
49529,-0.261997415262724,"-0.808324146534762,0.382165129061837,-0.172127984721789,-0.207398148025232,0.376792808676382,0.304261006439283,0.120401212285404,0.199213520496523,0.282049568463476,-0.0965015266907568",John Carter
167073,-0.168319331075063,"-0.444190086999988,0.721927244217193,-0.328321675698701,-0.19454856651964,0.0942704653638416,0.633542894356502,0.209384172340988,0.0683106921938254,0.257558371591234,-0.375679319715924",Brooklyn
24469,-0.109527312365462,"-0.148342440908788,0.699457096479179,0.117429892075264,-0.0659914297789908,0.093572917805274,0.644031224558695,0.0314310932283454,-0.205860816514433,-0.217417251145522,-0.636855414609352",Fish Tank
8870,-0.12256195418800099,"-0.023275632087632,-0.459463369201583,0.0409420407381842,0.275471049473328,0.223388756485457,-0.630294657084387,0.0754025582054708,0.326513869583917,0.208578095638721,0.341920309172365",Red Planet
36648,-0.209026715640353,"-0.635658223259667,-0.042680833640885,-0.00430440041418692,0.0658110633237086,0.414331129614406,-0.232338279175974,0.241996225726659,0.245705939073812,0.368228931003765,0.316831068913604",Blade: Trinity
8688,-0.16475297224788002,"0.506274839208429,-0.589843759194833,0.227351447475508,-0.217166883925341,0.0427429781602106,-0.436252290953692,-0.237621188809838,0.24197359055187,-0.0560598073827843,0.304850056144526",Snake Eyes
22972,-0.20442620806639702,"-0.63280072248893,0.347103769479474,0.053145093772599,-0.0824986068847002,0.208988657287954,0.126043381980055,0.219259807518682,0.111228979899379,0.0561558383982548,-0.215509979689027",Green Zone
4564,-0.10663069793150999,"-0.557202775309436,0.541189613489381,-0.470821377417873,0.364499212936923,0.0856612102083572,0.159570911442991,0.394701332612621,0.394069635462516,0.423080300803637,0.850122441997978",Sex and the City
10691,-0.000562750172737238,"0.196497103720721,-0.250991874844199,-0.0105897683785368,0.479811307413698,-0.134638017861307,-0.420996350969624,0.33257304729803,0.0167134553311584,0.210484724552928,0.774479778688474",Crazy/Beautiful
38408,-0.250121656014144,"-0.665613185421273,0.655467936289887,-0.57653869164699,0.0072835792345116,0.0105761615578856,0.37253026819873,0.318030115845238,0.505744709702044,0.791029051909289,0.833247360068419",Life As We Know It
19265,-0.13335704768636,"-0.399631025425014,0.612601825151392,0.013639184306381,0.0344979669426157,0.155323744602831,0.268222264524586,0.261407532160899,-0.22350242262894,-0.192504595535021,-0.336657185227502",Whatever Works
17894,-0.15817552812848099,"0.789212170590381,-0.254557669732439,-0.343422715165308,-0.526418450740236,-0.468917869866142,-0.163024412259531,-0.341879529484289,0.291759451605269,0.467312949936103,0.738352238400128",The Beautician and the Beast
152742,-0.19614727451487002,"-0.633107712965096,0.629549900201664,-0.164274031260761,-0.198414028102356,0.236431714187834,0.298234694507309,0.18270615371388,0.162656057842518,0.0913951819949863,-0.502609239548394",The Best Offer
124905,-0.30265396594982,"-0.783471476311547,0.234830153758565,-0.202744018366642,-0.232449225453631,0.408672347679307,0.356703237464551,0.157205286052266,0.1237978909149,0.259940127405268,-0.16148483126245",Godzilla
376660,-0.27038005775004,"-0.612446663174213,0.679109679864044,-0.365148039603775,-0.285811204038809,0.142246086469261,0.764865805413353,0.132475898678312,0.00688754393542817,0.231256990931808,0.119346537698878",The Edge of Seventeen
9621,-0.0764968673647587,"-0.392645372493362,0.369681551352542,-0.08650191545604,0.517866461880501,0.0130477720003411,-0.0258351921986202,0.482829876357499,0.175397201716475,0.184836823365362,0.402069390722525",Elizabethtown
9822,-0.23413754443457196,"0.57374963751194,-0.510104307489754,-0.0316390263625189,-0.0700688286537293,-0.0413240114879278,-0.44321803171185,-0.110536982131102,0.338515034074944,0.182076209926198,0.889828640957062",Mighty Joe Young
9334,-0.196426109292781,"-0.391155692263725,-0.150202004301701,-0.0537938614956043,0.222703423197958,0.133486856074245,-0.402280776188789,0.341549111554719,0.215404493142056,0.314838505667334,0.646508137050662",The Scorpion King
321612,-0.248395548713249,"-0.845874313469429,0.619659027232528,-0.382096254234506,-0.268632057948578,0.15743003240644,0.441016935775653,0.191610869929626,0.149448073393245,0.435439004069591,0.283934350655141",Beauty and the Beast
86825,-0.26618255524168105,"-0.397037964406571,0.698017555415351,0.0451046072560399,-0.247131698503259,0.229717135559539,0.611023643345938,-0.0138653254617168,-0.000514760755577978,-0.158994172180213,-0.481389709318779",Stoker
34851,-0.401304332455318,"-0.659532412016017,0.40052676487648,-0.094424348063791,-0.44407824483567,0.374610071775136,-0.0066755297440235,0.0454431272848846,0.145350500582287,0.222051206685353,-0.224105131583787",Predators
60304,-0.365270897111627,"-0.892345140213201,0.408204292920523,-0.23256682317022,-0.259924533258981,0.387575832544612,0.237833380384855,-0.00666865625695208,0.342825671165457,0.297901629155076,0.107278204685396",Hansel & Gretel: Witch Hunters
109451,-0.24803701970120395,"-0.877606284865066,0.297385714159698,-0.430110926408689,-0.00503523070129223,0.240306791858367,0.365035357254385,0.278534554694406,0.252876434391766,0.389372352996187,0.235284618855844",Cloudy with a Chance of Meatballs 2
11547,-0.19336074592978697,"-0.128830409056904,-0.0448777398732779,0.158011269422341,0.0375450521778664,0.265448622376849,-0.285990959762716,0.341370435674241,-0.0300904012690023,0.275765945956561,0.198271951972943",Cabin Fever
9424,-0.290528963175793,"0.541334709959769,-0.645773445817078,0.105098175779867,-0.406686502976655,-0.0235852117109306,-0.61527610562459,-0.15726922614407,0.390496387323769,0.348554057054747,0.699284978092121",Disturbing Behavior
438,-0.140179611190258,"-0.635316279331037,0.0219738707259628,0.164379694813754,-0.113553807542097,0.458262980048023,-0.135418274315589,0.409501269267638,0.082176250443541,0.207232580318654,-0.023845133991039",Cube Zero
40662,-0.30828147904139097,"-0.8090985885078,0.303625896769971,0.107606872393298,-0.248821322808426,0.236355387549003,0.389821278682311,0.0732767958340774,0.0508793394764802,0.133296670783206,-0.182801390284362",Batman: Under the Red Hood
10393,-0.12401386621744,"0.166132349476101,-0.371782141636393,0.0813681399439227,0.27070551785796,0.0353402122805579,-0.582346910312993,0.0455570601049975,0.260397284173355,0.213291640503995,0.759376450721674",The Replacements
105864,-0.33374111748494,"-0.768215140437034,0.610348620119127,-0.19344326394617,-0.251183947800525,0.195172893069071,0.517994705324081,0.130131813629605,0.211975066074604,0.358355974721014,0.153816572981685",The Good Dinosaur
19366,-0.0157553488102115,"0.226366748236259,0.0978745743343172,0.0291547268297385,0.467425748906652,-0.0808321538350091,-0.549030176585735,0.39458111187401,-0.012074397112496,0.0208806367413685,0.555779102787947",Josie and the Pussycats
